Back to Contents;THE FIGURES IN THIS TABLE ARE NOT NATIONAL STATISTICS AND SHOULD BE USED FOR ANALYTICAL PURPOSES ONLY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Table 56;CPIH: Detailed indices to 3 dp: 2005 to 2018 1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;aggregate number;0;1;1,1;01.1.1;01.1.2;01.1.3;01.1.4;01.1.5;01.1.6;01.1.7;01.1.8;01.1.9;1,2;01.2.1;01.2.2;2;2,1;02.1.1;02.1.2;02.1.3;2,2;3;3,1;03.1.2;03.1.3;03.1.4;3,2;4;4,1;4,2;4,3;04.3.1;04.3.2;4,4;04.4.1;04.4.3;4,5;04.5.1;04.5.2;04.5.3;04.5.4;4,9;5;5,1;05.1.1;05.1.2;5,2;5,3;05.3.1;05.3.3;5,4;5,5;5,6;05.6.1;05.6.2;6;6,1;06.1.1;06.1.2;6,2;06.2.1;06.2.2;6,3;7;7,1;07.1.2;07.1.1;07.1.1;7,2;07.2.1;07.2.2;07.2.3;07.2.4;7,3;07.3.1;07.3.2;07.3.3;07.3.4;8;8,1;8,2;9;9,1;09.1.1;09.1.2;09.1.3;09.1.4;09.1.5;9,2;09.2.1;9,3;09.3.1;09.3.2;09.3.3;09.3.4;9,4;09.4.1;09.4.2;9,5;09.5.1;09.5.2;09.5.3;9,6;10;11;11,1;11.1.1;11.1.2;11,2;12;12,1;12.1.1;12.1.2;12,3;12.3.1;12.3.2;12,4;12,5;12.5.2;12.5.3;12.5.4;12,6;12.6.2;12,7;;Agg2;Agg3;Agg4;Agg5;Agg6;Agg9;Agg10;Agg11;Agg12;Agg13;Agg14;Agg15;Agg16;Agg17;Agg18;Agg19;Agg20;Agg21;Agg23;Agg24;Agg25;Agg26;Agg27;Agg30;Agg31;Agg32;Agg33;Agg36;Agg18.1;Agg18.2;Agg40;Agg41;Agg42;Agg43;Agg44;Agg45;Agg46;Agg47;Agg48;Agg49;Agg50;Agg51;Agg52;Agg53;Agg54;Agg55;Agg56;Agg57;Agg58;Agg59;Agg60;Agg61;Agg62;Agg63;
200907;Jul-09;88,030;88,079;88,671;90,028;90,228;81,898;99,408;84,619;78,502;92,967;80,126;93,009;83,666;86,470;83,094;72,881;88,419;84,478;87,823;95,148;63,366;92,972;91,302;91,222;95,570;86,784;103,986;89,974;86,717;93,495;89,601;85,004;96,824;85,088;86,043;83,732;79,893;78,454;79,330;86,727;86,129;95,095;87,241;87,742;88,967;84,836;91,684;93,321;92,402;100,378;86,934;77,826;87,216;89,997;87,693;85,531;92,221;90,294;95,409;89,824;91,917;87,453;75,713;86,003;98,339;92,847;90,993;110,684;87,921;90,979;91,941;85,296;88,609;70,482;75,812;83,237;72,059;89,138;83,594;63,000;84,802;96,955;152,780;154,962;291,736;178,266;103,592;92,191;85,404;85,404;101,016;109,539;101,627;92,902;84,908;81,521;81,205;81,707;82,294;87,495;76,746;84,782;86,254;58,441;84,422;84,203;83,775;88,392;86,474;92,331;94,821;88,453;97,146;83,276;79,022;94,508;84,293;71,203;105,884;69,519;59,126;112,453;112,453;86,094;;89,921;83,418;88,352;87,795;85,820;93,113;86,825;87,490;84,100;84,403;78,855;92,391;92,221;97,436;107,510;91,930;86,676;92,196;94,386;89,218;80,588;75,857;86,273;84,544;86,275;83,920;83,240;96,065;157,196;93,621;88,400;89,204;88,085;88,472;87,981;88,441;88,641;87,240;88,775;89,861;95,377;101,593;94,522;89,083;83,692;85,650;84,796;74,083;88,607;92,590;82,449;86,963;87,849;86,712;
200908;Aug-09;88,314;87,545;88,028;89,093;89,825;82,334;99,456;81,935;77,768;90,661;80,505;91,989;83,888;88,657;82,626;73,178;89,200;83,444;88,963;97,214;63,355;94,161;92,436;92,513;94,633;86,736;105,510;89,943;86,663;93,381;89,800;85,334;96,846;85,088;86,043;83,732;80,125;78,454;79,306;96,560;86,552;95,095;88,523;89,182;90,008;87,561;93,314;95,813;95,186;100,516;87,885;77,704;87,943;91,200;87,837;85,879;92,979;91,547;95,471;89,958;91,974;87,660;75,792;87,336;99,580;93,860;91,465;113,168;88,508;91,320;92,878;85,574;88,724;73,145;75,516;83,408;78,044;103,280;83,540;63,000;84,744;97,141;153,135;154,905;297,993;180,954;102,061;92,380;85,533;85,533;101,041;109,082;102,718;94,047;84,802;81,382;81,239;81,478;82,587;88,915;76,765;84,515;86,873;58,441;84,507;84,334;83,922;88,380;86,251;92,425;94,481;88,826;96,507;84,838;80,565;96,131;84,389;71,386;105,843;69,519;59,446;112,363;112,363;86,008;;90,341;83,138;88,126;86,896;84,547;94,333;87,979;88,890;84,318;84,941;78,853;93,597;92,979;98,584;107,681;92,110;86,858;92,116;94,388;89,360;80,687;77,418;86,514;84,676;86,573;84,004;83,206;96,023;157,563;93,748;88,666;89,564;88,408;88,780;88,236;88,764;88,924;87,653;89,067;89,486;96,180;103,031;95,254;89,178;83,683;85,627;84,850;74,222;88,898;93,329;82,443;87,324;88,140;87,084;
200909;Sep-09;88,336;86,747;87,213;89,147;88,712;81,358;98,441;82,178;74,472;89,616;81,077;92,480;83,210;86,285;82,540;73,184;89,153;84,921;89,083;95,056;63,395;97,539;95,953;96,240;96,376;86,875;108,125;89,857;86,645;93,229;89,960;85,584;96,886;85,088;86,043;83,732;80,079;78,454;79,306;94,347;86,800;95,095;89,877;91,989;94,316;85,625;93,563;97,025;96,541;100,568;89,708;77,559;87,553;90,378;87,987;86,073;93,402;92,150;95,640;90,065;92,174;87,679;75,820;86,137;100,551;95,190;91,470;115,601;89,597;91,426;94,979;85,668;88,881;66,058;74,819;83,284;59,506;79,255;83,260;63,000;84,442;97,362;150,067;154,114;307,011;175,453;96,252;92,072;85,513;85,513;101,430;109,460;103,152;94,298;85,269;81,957;82,556;81,668;83,613;91,982;76,782;85,086;87,429;59,516;84,509;84,381;83,946;88,650;85,950;92,637;94,041;88,979;95,819;86,261;81,576;98,585;84,651;72,151;105,781;69,519;60,737;112,500;112,500;86,229;;90,878;82,586;87,934;85,381;82,729;97,792;89,187;90,372;84,483;85,832;78,859;95,585;93,402;99,465;107,586;92,207;86,489;92,015;94,392;89,492;80,742;73,707;86,623;84,856;86,802;84,170;83,669;96,201;154,250;94,280;88,625;89,610;88,477;88,787;88,197;88,794;88,947;87,719;89,055;89,098;97,263;104,334;96,954;89,122;83,611;85,579;85,018;74,880;88,919;94,365;82,921;87,380;88,162;87,142;
200910;Oct-09;88,408;87,657;88,121;89,841;89,301;81,140;99,278;83,452;78,105;90,584;81,194;92,830;84,127;87,783;83,257;73,069;88,885;84,082;89,075;94,861;63,377;97,110;95,344;95,642;95,147;87,030;108,739;89,722;86,783;92,926;90,246;86,069;96,903;85,088;86,043;83,732;80,080;78,174;79,181;100,315;88,561;95,095;89,206;90,303;91,281;88,207;91,558;97,701;97,150;101,789;90,071;77,815;87,866;90,754;88,236;86,417;93,500;91,966;96,139;90,168;92,264;87,794;76,517;86,179;101,115;94,863;91,643;116,916;89,330;91,812;94,359;85,676;88,989;66,118;74,828;83,384;60,383;76,144;84,512;63,000;85,792;97,475;149,011;150,870;301,570;171,040;98,835;92,261;85,455;85,455;101,648;109,914;102,404;94,447;85,446;82,653;82,491;82,759;83,086;89,469;76,200;86,128;87,684;61,479;84,712;84,559;84,140;88,671;86,325;92,186;95,151;88,877;97,435;86,107;81,810;97,469;84,929;73,792;111,000;70,192;61,317;108,087;108,087;86,681;;90,979;83,182;88,586;86,598;84,419;97,348;88,634;89,590;84,803;85,562;78,717;95,155;93,500;100,010;107,338;93,164;86,539;91,884;94,645;89,911;81,230;73,793;86,654;85,138;87,103;84,446;84,190;94,297;153,079;94,221;88,722;89,621;88,508;88,840;88,285;88,837;89,027;87,876;89,070;89,674;97,177;103,915;96,685;89,718;83,919;85,889;85,271;76,043;88,994;94,238;82,705;87,525;88,236;87,291;
200911;Nov-09;88,590;88,167;88,950;90,111;88,867;81,088;99,162;82,384;87,280;90,257;81,556;91,342;82,422;84,210;82,201;72,624;87,666;83,384;87,956;92,814;63,425;97,683;96,143;96,412;96,777;87,256;108,005;89,682;86,765;92,811;90,547;86,551;96,961;85,088;86,043;83,732;80,167;78,174;79,181;103,140;89,308;95,095;89,975;91,828;93,578;87,298;94,974;97,360;96,777;101,706;90,552;78,783;86,191;87,639;88,348;86,274;92,905;90,735;96,440;90,395;92,580;87,937;76,593;86,716;101,351;92,524;92,235;116,989;90,603;91,563;97,007;85,611;89,040;65,707;74,883;83,404;58,825;76,227;84,262;63,000;85,523;97,664;149,200;151,212;293,925;170,999;100,492;92,215;86,151;86,151;102,466;111,192;101,962;95,532;85,664;82,607;82,381;82,747;81,988;84,316;76,396;86,709;88,123;61,479;84,765;84,723;84,304;88,839;85,641;92,332;95,035;89,135;97,162;87,069;82,566;98,952;85,166;73,933;109,526;70,192;62,102;108,123;108,123;86,762;;91,440;83,400;88,220;88,142;87,461;97,931;89,368;90,432;85,121;86,765;78,736;97,826;92,905;100,196;107,544;93,350;86,510;91,798;94,584;89,988;81,359;73,612;86,616;85,236;87,114;84,568;84,208;94,387;153,290;94,419;88,830;89,711;88,618;88,869;88,390;88,875;89,236;88,149;89,262;89,562;97,564;104,457;97,328;89,548;84,464;87,224;86,966;76,033;89,179;94,809;82,772;87,764;88,423;87,538;
200912;Dec-09;88,932;89,015;89,698;89,889;89,790;82,138;99,741;84,042;89,320;91,419;81,699;91,562;83,966;87,182;83,250;72,514;86,469;80,021;87,518;92,392;64,008;96,373;94,859;95,021;96,606;87,309;106,526;89,520;86,706;92,475;91,085;87,517;96,922;85,088;86,043;83,732;80,223;78,174;79,181;105,382;89,419;95,095;91,873;95,670;97,513;90,885;95,372;98,429;97,970;101,767;91,513;79,152;86,707;88,475;88,474;85,916;91,932;89,254;96,179;90,371;92,491;87,973;76,626;88,590;100,633;92,082;92,455;114,754;90,728;91,810;97,220;85,579;89,189;72,965;75,337;84,183;83,340;76,814;84,311;63,000;85,576;97,683;150,018;148,675;287,912;173,200;104,109;92,583;86,138;86,138;101,917;109,731;102,705;95,878;85,940;82,473;82,379;82,544;82,286;84,277;76,352;87,638;88,436;61,479;84,730;84,805;84,386;88,911;84,835;92,725;94,968;89,331;96,984;86,917;82,454;98,697;85,350;77,058;110,428;70,192;66,947;108,324;108,324;87,137;;91,683;83,955;88,752;89,364;88,908;96,586;91,150;92,515;85,758;86,889;78,739;98,101;91,932;99,577;107,512;93,182;86,928;91,574;94,621;90,101;81,372;77,901;86,625;85,244;87,001;84,610;84,153;94,616;154,145;94,216;89,188;90,035;88,932;89,198;88,734;89,191;89,598;88,698;89,628;90,011;97,654;105,175;96,787;89,724;84,875;87,776;87,443;75,937;89,515;94,907;82,891;88,238;88,774;88,026;
201001;Jan-10;88,785;88,826;89,429;89,577;88,928;83,371;98,600;84,627;82,424;94,941;82,786;92,115;84,359;87,805;83,551;75,169;89,889;85,623;90,133;94,798;66,194;90,914;89,255;89,136;92,020;87,586;101,898;89,537;86,743;92,314;91,841;88,317;97,618;85,088;86,043;83,732;80,701;78,174;79,260;126,665;89,285;95,095;89,130;89,830;90,030;89,618;91,547;97,854;97,179;102,760;89,830;79,252;87,204;89,033;88,912;86,887;93,184;91,038;96,470;90,774;92,745;88,440;77,517;88,459;101,565;91,770;93,710;115,486;92,676;93,632;99,401;87,684;89,801;68,026;79,827;84,688;59,711;72,579;85,432;63,000;86,773;97,979;147,707;147,666;287,894;172,344;98,991;93,687;88,251;88,251;102,359;110,261;99,085;97,937;86,898;82,845;82,130;83,209;83,310;86,734;77,444;87,685;88,702;61,479;85,029;85,213;84,819;89,091;84,449;93,151;95,558;89,599;97,698;84,846;81,763;93,299;85,732;78,188;111,560;72,810;67,117;108,999;108,999;88,612;;91,380;84,671;88,792;88,904;88,774;90,983;88,865;89,475;86,281;88,081;78,779;100,819;93,184;100,601;107,770;92,862;86,896;91,505;94,775;90,656;82,123;76,050;88,402;85,554;87,021;85,008;84,524;95,520;151,536;95,072;88,937;89,630;88,784;88,944;88,495;88,949;89,332;88,480;89,451;89,687;96,312;104,178;93,691;90,547;85,762;88,378;88,325;76,367;89,307;94,173;83,502;88,093;88,622;87,876;
201002;Feb-10;89,040;89,821;90,375;90,087;90,129;83,251;99,167;87,036;84,850;96,541;82,842;90,621;85,705;85,699;86,315;74,947;88,923;83,412;88,435;96,550;66,428;92,759;91,189;91,193;93,184;87,645;103,206;89,294;86,785;92,240;91,756;88,109;97,713;85,088;86,043;83,732;79,208;78,174;77,041;110,769;89,364;95,095;90,067;91,242;91,671;90,352;94,045;98,292;97,688;102,683;90,454;79,564;86,884;88,463;88,911;86,818;93,008;90,703;96,575;90,804;92,789;88,464;77,526;88,982;101,889;95,551;93,710;115,735;93,033;93,780;100,209;87,470;90,053;68,993;81,343;84,914;60,700;76,329;85,659;63,000;87,016;97,955;147,435;146,069;287,820;173,674;98,615;93,708;88,109;88,109;101,559;108,534;98,893;98,320;87,445;82,880;82,276;83,192;84,533;89,150;78,182;88,730;88,941;61,479;85,481;85,633;85,236;89,539;85,106;93,193;95,885;89,795;98,074;86,834;83,593;95,680;85,754;78,420;110,391;72,810;68,049;107,611;107,611;88,778;;91,834;85,290;89,411;90,342;90,404;92,871;89,649;90,496;86,145;87,558;77,556;101,243;93,008;100,906;107,607;93,849;87,002;91,458;94,738;90,638;82,139;76,595;88,294;85,894;87,418;85,331;84,588;94,911;151,239;94,943;89,251;89,897;89,008;89,226;88,745;89,213;89,606;88,946;89,720;90,357;96,976;104,841;94,627;90,794;85,969;88,564;88,313;76,347;89,563;94,558;83,163;88,413;88,884;88,206;
201003;Mar-10;89,439;90,101;90,538;89,919;90,021;82,078;99,569;86,363;85,474;96,812;84,013;89,917;86,835;91,756;85,443;75,501;90,237;87,220;89,329;95,887;66,516;94,419;92,898;92,965;94,687;87,902;104,573;89,281;86,775;92,167;91,973;88,487;97,695;85,088;86,043;83,732;79,342;78,174;77,041;118,591;89,358;95,095;91,467;93,867;95,152;90,430;93,550;98,808;98,267;102,726;91,910;79,398;88,804;91,790;89,048;86,871;93,081;90,708;96,767;90,766;92,840;88,384;77,595;90,007;101,627;93,323;93,784;115,326;94,529;93,886;102,932;87,787;90,589;70,393;81,194;84,815;65,386;75,392;85,748;63,000;87,111;98,202;147,625;144,146;277,911;174,779;101,718;94,089;88,116;88,117;102,237;109,378;100,053;99,183;87,386;82,691;82,312;82,895;84,702;89,830;77,630;89,408;89,296;61,479;85,831;85,961;85,558;89,930;85,590;93,360;96,261;90,116;98,470;86,764;83,511;95,636;85,844;79,030;109,802;72,810;69,507;107,538;107,538;88,893;;92,536;85,655;89,884;90,394;90,586;94,564;90,901;92,009;86,391;88,773;77,556;104,106;93,081;100,682;108,006;94,069;87,176;91,406;94,710;90,752;82,176;77,594;88,661;86,155;87,822;85,549;84,514;94,924;151,411;95,380;89,589;90,231;89,413;89,568;89,069;89,564;90,000;89,521;90,138;90,512;97,707;105,283;95,792;91,229;86,639;89,358;89,283;76,383;89,970;95,401;83,175;88,906;89,293;88,713;
201004;Apr-10;89,886;90,362;90,825;89,939;90,299;85,382;99,128;87,754;86,178;96,400;84,231;92,431;86,903;91,583;85,611;77,143;91,848;87,135;91,185;98,934;68,178;96,538;95,158;95,245;97,476;88,043;105,833;89,365;87,390;92,150;92,890;89,981;97,767;84,960;87,818;82,122;78,112;78,047;74,783;122,401;89,371;96,734;90,051;91,168;91,612;90,232;93,608;98,347;97,640;103,492;91,021;79,993;86,477;87,255;89,550;86,927;92,835;90,351;96,719;90,830;92,929;88,435;77,983;91,206;101,945;93,841;93,855;115,929;96,907;94,168;107,505;88,112;90,775;70,425;81,112;85,148;64,730;77,752;88,215;66,003;89,531;98,207;145,826;145,054;267,864;173,601;99,179;94,549;88,277;88,277;101,259;107,353;101,660;98,929;87,458;84,007;82,866;84,575;84,773;89,520;77,981;89,391;89,750;61,479;86,332;86,394;85,998;90,296;86,517;94,064;96,853;90,541;99,126;87,056;83,999;95,484;86,135;81,529;110,883;73,036;73,941;108,270;108,270;89,107;;92,968;86,344;90,022;90,801;91,097;96,729;89,964;90,423;87,957;89,973;76,256;108,697;92,835;100,996;107,208;94,586;87,634;91,645;95,623;91,305;82,469;77,992;88,955;86,778;88,455;86,167;85,621;95,397;149,421;94,864;89,979;90,574;89,858;89,955;89,388;89,953;90,398;90,121;90,603;90,709;97,765;104,611;96,379;91,412;87,510;90,272;90,321;76,461;90,387;95,726;83,481;89,444;89,710;89,218;
201005;May-10;90,066;90,236;90,568;90,589;89,746;84,845;99,532;83,747;85,860;95,697;84,452;90,467;87,728;92,085;86,573;76,977;91,279;88,897;90,533;95,934;68,260;96,842;95,416;95,513;97,674;88,107;106,433;89,454;87,487;92,264;93,294;90,539;97,946;84,960;87,818;82,122;78,061;78,047;74,783;122,402;87,264;96,734;91,076;92,938;93,457;91,784;95,119;97,781;96,988;103,563;91,680;79,826;88,059;89,955;89,719;86,904;92,657;90,063;96,736;90,907;93,105;88,464;78,089;91,847;102,462;93,801;93,226;117,951;97,174;94,266;107,867;88,322;90,909;71,787;81,887;84,745;68,644;78,495;87,997;66,003;89,298;98,083;145,539;144,352;272,782;172,940;98,249;94,718;88,665;88,665;100,397;105,538;100,979;99,567;88,008;84,127;83,044;84,667;85,601;92,849;78,105;89,498;89,594;61,479;86,582;86,628;86,228;90,571;86,870;94,233;96,722;90,936;98,792;87,739;84,667;96,214;86,357;82,141;111,502;73,036;74,917;108,280;108,280;89,345;;93,122;86,205;90,256;90,251;90,552;97,039;90,915;91,526;88,321;90,095;76,204;109,054;92,657;101,469;106,981;94,638;87,833;91,748;95,677;91,450;82,568;78,874;89,149;86,951;88,492;86,382;85,788;95,507;149,096;94,664;90,164;90,809;90,054;90,157;89,562;90,171;90,591;90,339;90,790;90,569;98,089;105,331;96,413;91,674;87,465;90,151;90,284;76,496;90,568;96,002;83,556;89,636;89,894;89,416;
201006;Jun-10;90,170;90,167;90,738;90,477;89,411;85,384;99,051;88,090;88,214;95,609;84,029;91,347;85,923;90,158;84,804;76,678;90,856;88,775;90,225;94,961;68,037;94,781;93,166;93,107;96,513;87,934;105,522;89,476;87,584;92,266;93,736;91,169;98,116;84,960;87,818;82,122;77,966;78,047;74,783;118,354;86,240;96,734;91,703;94,797;96,195;91,027;93,194;98,080;97,324;103,592;91,873;79,551;88,854;91,334;89,774;87,171;93,086;90,814;96,595;91,057;93,362;88,560;78,222;92,160;102,695;94,613;93,344;118,250;96,225;94,176;105,804;88,437;91,172;74,250;81,618;85,329;75,475;80,181;88,925;66,003;90,291;98,527;145,330;145,703;261,289;171,122;100,282;94,459;88,644;88,644;101,776;107,753;101,904;99,038;88,634;83,917;83,073;84,343;86,043;93,772;78,585;89,604;90,097;61,479;86,759;86,663;86,255;90,674;87,937;94,776;97,145;91,045;99,336;88,056;85,531;95,289;86,664;84,522;112,830;73,036;79,155;108,303;108,303;90,137;;92,956;86,065;89,863;90,563;91,392;94,934;91,539;92,204;88,731;89,178;76,179;106,928;93,086;101,669;107,711;95,096;88,139;91,779;95,760;91,498;82,707;80,538;89,298;87,106;89,209;86,364;85,632;95,768;148,893;95,576;90,345;91,041;90,141;90,323;89,735;90,347;90,712;90,478;90,891;90,468;98,138;105,858;95,798;92,133;87,047;89,678;89,785;76,653;90,680;95,824;83,721;89,760;90,001;89,544;
201007;Jul-10;90,026;91,060;91,384;90,853;90,106;88,281;100,106;89,052;86,263;97,328;84,043;94,268;88,610;91,699;87,978;76,671;90,933;87,929;90,807;95,130;67,979;90,109;88,319;88,095;91,791;88,116;101,898;89,559;87,578;92,395;94,135;91,783;98,201;84,960;87,818;82,122;77,920;78,047;74,804;116,238;85,378;96,734;90,041;90,868;91,279;90,031;91,108;97,945;97,150;103,741;90,938;79,703;90,013;93,329;89,876;87,817;92,618;90,168;96,442;91,177;93,594;88,624;80,325;92,784;102,031;94,768;93,443;116,512;96,000;94,147;105,123;88,683;91,453;77,436;81,522;85,719;82,748;90,869;88,957;66,003;90,324;98,253;143,441;142,766;267,990;170,589;96,364;94,451;88,629;88,629;101,117;107,304;99,412;97,720;88,641;83,966;83,223;84,343;86,076;94,461;78,406;89,479;90,448;61,479;86,922;86,808;86,390;90,911;88,209;94,320;96,832;91,364;98,780;87,015;85,498;91,930;86,844;84,980;113,454;76,060;77,964;107,126;107,126;89,972;;92,218;86,680;90,956;91,222;92,020;90,147;90,177;90,387;89,131;88,867;76,170;106,208;92,618;101,070;107,026;94,356;88,438;91,871;95,800;91,609;84,228;82,316;89,552;87,283;89,530;86,496;85,730;95,406;146,848;95,206;90,214;90,793;89,980;90,173;89,609;90,180;90,562;90,238;90,727;91,122;96,529;104,502;92,999;92,038;87,329;89,718;89,697;76,924;90,534;94,523;83,726;89,563;89,853;89,340;
201008;Aug-10;90,412;91,189;91,504;91,957;90,245;89,206;99,295;92,093;85,094;96,851;84,711;93,651;88,808;92,494;87,935;76,587;90,779;87,755;90,684;94,941;67,937;92,584;90,873;90,733;94,171;88,406;103,910;89,647;87,667;92,523;94,208;91,851;98,279;84,960;87,818;82,122;77,929;78,047;74,804;115,861;85,989;96,734;90,959;92,210;92,717;91,092;92,399;98,538;97,800;103,913;90,643;80,763;90,513;94,186;89,923;88,268;93,512;91,408;96,722;91,259;93,735;88,678;80,437;93,946;101,024;95,395;93,483;113,958;95,633;94,357;104,063;89,079;91,491;83,073;82,019;85,984;96,064;107,508;88,252;66,003;89,570;98,404;142,821;142,880;252,465;169,404;98,422;95,252;88,565;88,565;101,426;107,573;99,410;98,836;88,710;84,119;83,318;84,524;85,977;94,781;78,023;89,448;90,974;61,479;86,999;86,946;86,557;90,784;87,905;94,681;96,718;91,424;98,599;88,711;86,240;95,832;86,878;86,628;111,986;76,060;81,852;107,119;107,119;90,046;;92,498;86,743;91,379;91,004;91,511;92,674;90,975;91,380;89,175;88,430;76,185;105,156;93,512;100,190;107,007;94,886;88,904;91,965;95,748;91,683;84,332;85,768;89,868;87,443;89,741;86,640;85,889;95,427;146,104;95,345;90,663;91,303;90,386;90,645;90,040;90,659;90,967;90,750;91,124;91,495;97,148;104,303;94,592;92,207;87,212;89,360;89,242;77,095;90,931;94,893;83,752;90,000;90,249;89,791;
201009;Sep-10;90,433;91,228;91,531;91,982;90,557;88,747;98,770;94,854;84,046;96,471;85,290;95,521;88,935;90,076;89,100;77,034;91,941;90,301;91,423;95,358;67,945;98,460;97,265;97,327;100,382;88,761;106,625;89,739;87,888;92,594;94,620;92,480;98,373;84,960;87,818;82,122;77,935;78,047;74,804;115,638;86,401;96,734;92,453;94,741;96,437;90,079;95,391;98,918;98,214;104,045;91,765;80,569;90,926;94,858;90,010;88,389;93,691;91,494;97,063;91,294;93,771;88,711;80,530;90,762;100,653;96,646;93,678;112,653;95,252;94,531;103,194;89,138;91,630;72,758;81,618;86,290;69,391;82,938;86,949;66,003;88,177;98,297;140,326;142,374;243,766;168,400;94,847;94,930;88,569;88,569;100,779;106,212;100,868;98,563;88,700;85,172;85,940;84,830;85,617;95,588;77,924;88,084;91,454;63,321;87,227;87,069;86,664;91,058;88,790;94,971;97,633;91,374;99,884;89,674;86,916;97,464;87,291;87,089;111,588;76,060;82,935;106,318;106,318;90,160;;93,206;86,908;91,623;90,803;90,891;98,679;92,344;92,996;89,585;88,070;76,195;104,294;93,691;99,875;106,121;96,050;88,412;92,051;95,745;91,779;84,408;80,198;89,945;87,829;90,374;86,951;86,696;95,174;143,431;94,873;90,713;91,334;90,422;90,711;90,088;90,720;90,971;90,741;91,097;91,783;98,481;104,723;97,331;92,549;87,189;89,057;88,820;78,056;90,952;95,828;84,180;90,011;90,270;89,802;
201010;Oct-10;90,635;91,616;91,884;92,875;90,515;88,387;99,818;93,524;86,833;95,459;85,358;95,271;89,574;90,522;89,823;77,651;92,951;88,689;93,663;97,015;68,322;97,821;96,678;96,718;99,798;88,853;105,663;89,823;88,009;92,677;94,919;92,991;98,364;84,960;87,818;82,122;77,981;77,849;74,782;120,125;89,008;96,734;91,581;92,569;93,159;91,205;94,335;98,021;97,171;104,227;93,050;80,276;91,773;96,405;89,965;88,986;93,733;91,567;97,052;91,383;93,788;88,834;81,953;91,196;100,549;95,305;93,785;112,460;96,197;94,841;105,099;89,165;91,488;72,828;80,985;86,302;71,266;76,836;87,808;66,003;89,096;98,888;139,400;140,070;244,957;165,122;95,715;94,720;89,187;89,187;101,868;108,186;100,187;98,787;88,870;86,209;86,089;86,291;85,785;93,188;78,646;89,184;91,877;64,727;87,349;87,201;86,829;90,881;88,855;94,978;97,605;91,718;99,713;89,089;86,644;96,157;87,568;88,209;111,140;77,300;84,596;105,996;105,996;90,286;;93,354;87,368;92,176;90,997;91,278;98,023;91,659;92,048;89,918;88,892;76,163;106,275;93,733;99,814;106,581;95,722;88,655;92,125;95,724;91,784;85,440;80,331;89,934;88,150;90,660;87,281;87,553;95,191;142,447;95,633;90,868;91,442;90,620;90,861;90,236;90,874;91,156;90,994;91,264;92,124;98,252;103,889;97,249;92,875;87,778;89,652;89,539;78,967;91,150;95,845;84,759;90,236;90,478;90,034;
