Back to Contents;;THE FIGURES IN THIS TABLE ARE NOT NATIONAL STATISTICS AND SHOULD BE USED FOR ANALYTICAL PURPOSES ONLY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Table 57;CPI: Detailed indices to 3 dp: 1996 to 20181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;aggregate number;0;1;01.1;01.1.1;01.1.2;01.1.3;01.1.4;01.1.5;01.1.6;01.1.7;01.1.8;01.1.9;01.2;01.2.1;01.2.2;2;02.1;02.1.1;02.1.2;02.1.3;02.2;3;03.1;03.1.2;03.1.3;03.1.4;03.2;4;04.1;04.3;04.3.1;04.3.2;04.4;04.4.1;04.4.3;04.5;04.5.1;04.5.2;04.5.3;04.5.4;5;05.1;05.1.1;05.1.2;05.2;05.3;05.3.1;05.3.3;05.4;05.5;05.6;05.6.1;05.6.2;6;06.1;06.1.1;06.1.2;06.2;06.2.1;06.2.2;06.3;7;07.1;07.1.2;07.1.1;07.1.1;07.2;07.2.1;07.2.2;07.2.3;07.2.4;07.3;07.3.1;07.3.2;07.3.3;07.3.4;8;08.1;08.2;9;09.1;09.1.1;09.1.2;09.1.3;09.1.4;09.1.5;09.2;09.2.1;09.3;09.3.1;09.3.2;09.3.3;09.3.4;09.4;09.4.1;09.4.2;09.5;09.5.1;09.5.2;09.5.3;09.6;10;11;11.1;11.1.1;11.1.2;11.2;12;12,1;12.1.1;12.1.2;12,3;12.3.1;12.3.2;12,4;12,5;12.5.2;12.5.3;12.5.4;12,6;12.6.2;12,7;;Agg2;Agg3;Agg4;Agg5;Agg6;Agg9;Agg10;Agg11;Agg12;Agg13;Agg14;Agg15;Agg16;Agg17;Agg18;Agg19;Agg20;Agg21;Agg23;Agg24;Agg25;Agg26;Agg27;Agg30;Agg31;Agg32;Agg33;Agg36;Agg18.1;Agg18.2;Agg40;Agg41;Agg42;Agg43;Agg44;Agg45;Agg46;Agg47;Agg48;Agg49;Agg50;Agg51;Agg52;Agg53;Agg54;Agg55;Agg56;Agg57;Agg58;Agg59;Agg60;
200202;Feb 02;73,824;69,638;69,120;69,446;71,494;64,325;71,322;64,791;70,118;73,968;58,844;81,565;73,302;72,441;73,720;58,715;82,276;76,030;77,597;101,430;46,457;140,323;141,925;146,925;102,660;66,239;131,641;56,577;70,837;70,770;71,208;70,407;54,304;55,152;53,364;38,163;42,496;33,440;40,636;46,138;83,826;79,867;81,110;76,854;110,339;100,256;102,951;82,215;91,403;83,868;70,029;82,523;63,402;68,712;90,420;89,335;92,990;70,681;76,531;63,858;48,266;65,889;100,536;83,596;82,421;143,727;61,009;79,294;63,315;56,515;65,836;44,304;56,592;60,341;51,244;48,245;89,976;40,124;93,965;100,482;356,121;385,659;1290,420;814,353;143,792;71,054;73,596;73,596;111,848;141,219;115,147;91,873;67,402;61,487;60,415;62,018;68,391;74,894;57,327;79,816;70,124;33,428;66,545;66,443;66,215;68,597;67,631;74,216;86,457;66,758;95,310;73,866;64,706;99,801;57,000;53,496;91,356;43,670;48,974;95,882;95,882;59,768;;84,653;66,246;68,603;70,898;70,364;142,121;81,715;86,628;64,931;47,755;37,938;62,231;90,420;98,083;136,460;87,171;62,976;68,845;64,941;65,445;55,074;49,484;58,550;66,329;69,207;65,447;62,809;72,317;380,972;92,048;76,257;78,402;73,927;76,456;74,365;76,584;74,604;76,451;75,472;68,632;107,642;114,958;123,702;78,825;60,219;56,818;53,828;51,020;74,700;93,151;57,534;
200203;Mar 02;74,116;69,778;69,286;69,184;71,160;63,525;71,358;63,968;70,720;75,705;58,976;81,367;73,208;72,342;73,627;58,714;82,314;76,583;77,329;101,499;46,442;141,787;143,439;148,508;103,837;66,447;132,812;56,589;70,759;70,827;71,234;70,505;54,304;55,152;53,364;38,248;42,496;33,450;43,062;46,173;84,986;82,276;84,026;77,838;111,781;100,376;103,089;82,214;91,342;83,763;70,067;82,441;63,518;68,997;90,867;88,966;94,298;70,683;76,533;63,858;48,514;66,337;100,441;83,971;82,394;143,241;61,344;79,164;63,987;56,680;65,742;45,202;56,531;60,394;54,989;51,286;89,456;40,124;93,372;100,802;358,223;384,388;1284,393;820,449;146,065;71,274;73,642;73,642;111,633;140,255;114,633;92,843;67,528;61,927;60,403;62,640;68,388;74,524;57,441;79,876;70,497;33,428;66,803;66,721;66,498;68,821;67,760;74,332;86,449;66,903;95,211;73,564;64,517;98,985;57,137;53,657;92,314;43,670;49,083;96,281;96,281;59,921;;85,000;66,338;68,522;71,299;71,358;143,621;82,709;87,945;64,947;48,062;37,945;62,994;90,867;97,983;136,617;86,994;63,213;68,824;65,041;65,547;55,269;50,033;58,661;66,628;69,486;65,753;63,186;72,536;383,257;91,958;76,547;78,740;74,196;76,721;74,640;76,866;74,915;76,787;75,777;68,473;108,191;115,762;124,392;78,952;60,379;57,162;54,316;51,142;75,005;93,644;57,680;
200204;Apr 02;74,426;69,589;69,089;69,261;71,205;64,845;71,392;63,968;72,075;72,838;59,136;81,868;73,100;72,495;73,430;58,784;82,478;76,532;77,351;102,184;46,473;141,140;142,722;147,709;103,627;66,761;132,589;57,245;72,049;71,071;71,223;71,096;55,243;55,730;54,650;38,371;42,519;33,569;44,731;46,183;83,924;81,126;82,498;77,756;108,540;99,999;102,420;83,715;90,067;82,093;70,158;82,226;63,806;69,539;91,087;88,784;94,942;71,469;76,736;65,111;49,119;67,301;100,487;83,661;82,402;143,542;62,834;79,333;67,223;56,872;65,897;45,881;56,865;60,851;56,219;58,025;89,562;40,124;93,493;101,246;352,640;377,765;1288,865;819,655;141,379;71,394;73,829;73,829;111,240;139,874;114,808;91,351;67,635;63,715;60,708;65,027;68,149;73,945;57,464;79,463;71,458;33,428;67,110;67,008;66,756;69,400;68,196;74,936;86,344;67,335;94,781;73,709;64,629;99,266;57,247;54,194;92,740;44,512;49,256;98,642;98,642;60,477;;84,914;66,238;68,590;70,808;70,434;142,944;81,798;86,663;65,153;49,361;38,016;66,154;91,087;98,044;135,677;86,784;63,869;69,937;65,933;65,973;55,936;50,492;58,846;67,274;70,244;66,364;64,663;73,523;377,055;91,704;76,764;79,036;74,546;76,978;74,849;77,129;75,241;77,041;76,096;68,561;107,579;115,246;123,257;78,808;60,725;57,758;55,031;51,339;75,328;93,569;58,300;
200205;May 02;74,592;69,371;68,858;69,272;71,582;64,352;71,196;64,181;72,412;70,776;59,260;81,383;72,998;71,678;73,569;59,299;82,544;77,087;77,409;101,728;47,121;141,662;143,278;148,343;103,457;66,865;132,907;57,344;72,126;71,551;71,840;71,393;55,243;55,730;54,650;38,377;42,559;33,578;44,880;45,472;84,630;81,891;83,124;78,922;111,873;99,968;102,365;83,833;91,017;81,543;70,271;82,041;64,113;69,772;91,023;88,466;95,142;71,802;77,458;65,111;49,475;67,588;100,427;83,851;82,239;143,764;62,867;79,282;66,932;57,204;66,188;46,717;57,014;60,892;59,652;59,773;89,374;40,124;93,279;101,118;351,156;373,965;1268,761;819,413;141,640;71,627;73,744;73,744;110,842;139,939;113,697;89,519;67,929;63,833;60,833;65,143;66,957;74,818;54,499;79,685;72,317;33,428;67,350;67,256;67,014;69,543;68,393;75,114;86,462;67,695;94,749;73,716;64,671;99,079;57,614;54,235;92,740;44,512;49,350;98,635;98,635;60,781;;84,937;66,273;68,546;70,384;69,364;143,478;82,475;87,432;65,540;49,255;38,017;65,885;91,023;97,985;134,745;86,767;64,159;70,052;66,089;66,257;56,297;51,090;59,170;67,585;70,847;66,589;64,827;73,761;375,370;90,977;76,956;79,266;74,752;77,214;75,031;77,361;75,382;77,218;76,262;68,659;107,641;115,332;123,799;78,353;60,715;57,528;54,671;51,498;75,468;93,583;58,481;
200206;Jun 02;74,583;68,881;68,321;69,499;71,516;64,778;71,374;64,509;70,741;67,580;59,387;81,337;72,945;72,285;73,293;59,223;82,260;77,406;76,945;101,118;47,125;140,350;141,904;146,865;102,609;67,149;131,963;57,413;72,152;71,895;72,260;71,633;55,243;55,730;54,650;38,404;42,601;33,680;43,731;45,312;83,915;80,836;82,707;76,048;109,489;99,496;101,805;83,930;91,208;80,632;70,500;82,345;64,298;70,081;91,156;88,616;95,260;71,905;77,679;65,111;49,923;67,983;100,375;84,062;82,363;143,016;62,687;79,275;66,232;57,430;66,504;48,165;57,270;61,048;65,687;61,192;89,516;40,124;93,441;101,394;349,780;371,767;1275,483;800,611;142,022;71,819;73,741;73,741;109,996;137,351;111,289;92,057;67,903;64,067;61,047;65,385;67,524;75,338;55,251;79,980;73,489;33,428;67,610;67,505;67,263;69,791;68,725;74,978;85,912;67,901;93,758;73,620;64,697;98,359;57,866;53,871;92,810;44,512;48,498;98,283;98,283;60,956;;84,514;65,924;68,678;69,161;67,210;142,116;81,906;86,584;65,803;49,007;38,083;65,161;91,156;97,939;134,446;86,119;64,515;70,115;66,220;66,432;56,674;51,969;59,415;67,967;71,694;66,833;65,057;73,812;373,811;90,853;76,969;79,370;74,811;77,303;75,047;77,454;75,377;77,196;76,239;68,757;107,123;114,744;122,661;78,562;60,399;56,898;53,920;51,654;75,458;93,130;58,565;
200207;Jul 02;74,372;68,804;68,292;69,422;71,616;65,293;71,547;64,606;71,026;66,546;59,686;81,305;72,432;71,763;72,782;59,628;82,868;77,620;77,587;102,115;47,431;131,842;132,601;136,623;100,482;67,314;128,231;57,402;72,097;71,986;72,171;71,968;55,243;55,730;54,650;38,395;42,629;33,682;43,061;45,271;82,822;80,181;81,921;75,758;104,882;98,122;100,358;83,033;89,216;79,880;70,593;81,980;64,685;69,993;90,502;89,120;93,385;70,482;74,494;65,200;50,589;68,845;100,259;83,686;82,382;142,554;62,609;79,188;65,850;57,604;66,720;50,884;57,270;61,259;76,887;69,492;89,408;40,180;93,306;101,163;345,055;364,593;1255,503;764,106;142,949;71,742;73,572;73,572;110,055;137,072;112,006;92,254;68,006;63,497;61,400;64,443;67,532;75,501;55,288;79,841;74,221;33,428;67,790;67,679;67,427;70,071;68,940;74,787;85,885;68,193;93,538;72,712;64,043;96,369;58,134;54,902;95,121;45,974;48,599;96,544;96,544;61,271;;83,693;66,014;68,680;68,991;66,820;133,350;80,921;85,292;65,747;48,857;38,096;64,764;90,502;97,826;133,881;85,634;64,846;70,164;66,514;66,672;56,857;53,565;59,598;68,104;72,226;66,854;64,668;73,613;368,595;90,858;76,752;79,077;74,605;77,092;74,842;77,234;75,125;76,953;76,007;68,870;105,342;113,783;118,556;78,427;60,412;56,739;53,706;51,688;75,222;91,774;58,489;
200208;Aug 02;74,586;68,724;68,182;69,385;71,715;64,295;70,794;64,453;70,883;66,587;59,915;81,181;72,622;71,985;72,962;59,420;82,254;77,191;77,499;100,250;47,385;133,286;134,399;138,782;98,845;67,302;127,528;57,442;72,146;72,197;72,441;72,100;55,243;55,730;54,650;38,375;42,634;33,682;42,492;45,168;83,167;80,196;81,524;76,946;106,770;98,869;101,207;83,123;90,174;80,296;70,357;80,864;65,006;70,358;90,382;89,008;93,253;72,340;78,515;65,200;50,753;69,049;99,734;83,124;82,236;140,865;62,728;79,018;65,875;57,832;67,006;51,638;57,361;61,843;79,131;71,639;89,636;40,267;93,547;101,819;344,596;366,618;1258,970;748,436;143,218;71,935;73,740;73,740;111,001;138,681;113,985;92,433;68,023;64,242;61,803;65,327;67,361;74,677;55,251;79,899;75,173;33,428;67,979;67,839;67,563;70,477;69,308;74,925;85,836;68,777;93,105;73,615;64,718;98,212;58,286;55,017;95,121;45,974;48,862;96,645;96,645;61,309;;83,787;65,889;68,574;68,941;66,652;134,836;81,230;85,646;65,917;48,854;38,095;64,758;90,382;97,344;134,204;85,714;65,163;70,243;66,584;66,967;57,434;54,090;59,838;68,506;72,953;67,158;65,356;73,705;368,052;91,229;76,986;79,401;74,831;77,340;75,064;77,487;75,367;77,194;76,226;68,783;105,648;113,648;119,682;78,318;60,326;56,719;53,659;51,839;75,448;91,999;58,626;
200209;Sep 02;74,789;68,847;68,324;69,274;71,726;64,899;71,200;64,349;68,721;68,306;59,942;81,126;72,583;72,009;72,902;59,733;82,783;78,173;77,741;100,860;47,599;139,893;141,358;146,144;103,591;67,639;132,045;57,469;72,168;71,723;71,325;72,498;55,243;55,730;54,650;38,595;42,640;33,706;48,059;46,007;84,208;81,799;83,431;77,695;109,413;98,707;100,975;83,410;91,247;80,096;70,557;81,026;65,234;70,451;90,508;88,901;93,625;72,439;78,728;65,200;50,815;67,721;99,441;82,612;82,229;139,735;63,246;79,325;66,583;58,242;67,332;47,178;57,096;61,944;59,876;61,702;89,772;40,267;93,702;102,035;341,661;362,059;1265,402;719,719;143,405;72,040;74,306;74,306;110,624;138,562;113,872;90,922;67,993;64,505;62,301;65,497;67,900;75,795;55,695;80,188;75,931;34,219;68,144;67,980;67,651;71,152;69,630;75,062;86,001;68,995;93,232;74,176;65,045;99,855;58,566;55,069;95,121;45,974;48,981;96,455;96,455;61,392;;84,463;66,079;68,635;69,139;66,999;141,628;81,923;86,806;65,217;49,259;38,135;65,716;90,508;97,124;134,013;86,007;64,946;70,326;66,794;67,201;57,506;51,756;60,232;68,773;73,542;67,329;65,610;73,772;364,784;91,390;77,171;79,583;75,030;77,519;75,242;77,671;75,562;77,426;76,406;68,843;106,783;113,900;122,853;78,193;60,584;57,042;54,050;52,313;75,649;92,953;58,935;
200210;Oct 02;74,944;68,951;68,449;69,394;70,964;65,171;71,422;64,562;71,392;68,276;59,942;81,437;72,491;71,597;72,918;59,648;82,388;78,083;77,571;99,675;47,633;139,188;140,459;145,171;103,043;67,966;132,511;57,559;72,252;71,975;71,387;73,010;55,243;55,730;54,650;38,655;42,642;33,734;48,644;46,877;83,438;80,532;81,862;77,280;107,745;98,658;100,889;83,598;89,953;80,264;70,828;80,960;65,725;70,628;90,659;89,240;93,581;72,438;78,781;65,155;51,045;67,614;99,164;82,825;82,157;138,633;63,397;79,321;66,600;58,545;67,575;46,818;57,054;62,249;58,361;57,445;90,086;40,267;94,060;102,229;341,748;356,427;1257,367;730,496;144,209;72,074;74,952;74,952;110,200;137,369;114,161;90,662;68,179;64,070;62,228;64,916;68,354;76,109;56,378;80,368;76,933;36,270;68,307;68,137;67,795;71,443;69,832;75,963;86,335;69,216;93,624;74,306;65,301;99,264;58,985;55,327;95,272;46,294;49,172;100,447;100,447;61,446;;84,343;66,118;68,721;69,262;67,838;140,890;81,218;85,855;65,256;49,303;38,177;65,762;90,659;96,880;134,140;86,299;65,341;70,489;67,071;67,657;57,687;51,676;60,523;68,958;74,235;67,365;65,320;75,078;364,874;91,504;77,336;79,780;75,164;77,661;75,401;77,839;75,733;77,591;76,478;68,688;106,477;113,363;122,262;78,418;60,624;57,117;54,303;53,452;75,810;92,740;60,331;
200211;Nov 02;74,928;68,910;68,416;69,011;71,144;65,280;71,650;63,727;71,577;68,281;59,750;80,575;72,377;71,377;72,839;59,438;81,215;76,080;76,738;98,708;47,787;141,103;142,666;147,570;103,746;68,204;132,664;57,561;72,367;72,061;71,381;73,220;55,243;55,730;54,650;38,519;42,642;33,734;44,091;47,276;84,091;81,519;82,931;78,036;109,287;98,625;100,847;83,627;90,759;80,164;70,928;80,750;66,025;70,685;90,662;89,000;93,840;72,623;79,180;65,155;51,090;66,822;98,957;82,315;82,149;137,904;63,411;79,429;66,430;58,700;67,755;44,598;57,054;62,541;48,042;54,269;90,200;40,267;94,190;102,296;338,386;354,583;1246,791;703,472;144,026;72,025;74,943;74,943;109,946;136,504;113,972;91,290;68,141;64,488;62,273;65,483;68,914;75,559;57,717;80,442;77,101;36,270;68,428;68,265;67,952;71,278;69,908;75,914;86,013;69,469;92,963;74,190;65,147;99,388;59,180;55,351;94,872;46,294;49,335;100,505;100,505;61,405;;84,421;66,018;68,542;69,385;67,913;142,854;81,750;86,565;65,252;49,154;38,189;65,368;90,662;96,712;133,875;85,847;65,242;70,614;67,161;67,926;57,767;50,503;60,683;69,139;74,367;67,560;65,694;75,138;361,162;91,641;77,333;79,801;75,145;77,655;75,398;77,828;75,731;77,572;76,455;68,614;106,787;113,329;123,086;78,527;60,509;57,074;54,213;53,516;75,785;92,925;60,375;
200212;Dec 02;75,204;68,876;68,388;68,968;71,160;64,948;71,618;63,636;72,276;67,685;59,831;81,080;72,291;71,255;72,766;59,145;80,070;73,664;76,492;97,169;47,825;138,329;139,825;144,362;103,928;68,403;130,277;57,656;72,354;72,300;71,632;73,444;55,243;55,730;54,650;38,689;42,647;33,764;48,866;47,214;85,307;84,326;85,522;81,477;109,517;98,308;100,469;83,697;91,050;79,883;71,065;80,455;66,441;70,625;90,213;88,398;93,543;72,784;79,530;65,155;51,201;68,538;98,782;82,130;82,237;136,867;63,314;79,710;65,979;58,807;68,122;49,891;57,054;62,626;72,318;55,544;90,095;40,302;94,063;102,126;335,943;352,800;1240,154;699,616;142,433;72,277;75,075;75,075;109,158;134,046;114,054;92,105;68,167;64,569;62,322;65,577;69,036;75,400;57,810;80,795;77,309;36,270;68,573;68,410;68,096;71,428;70,055;76,243;86,229;69,783;93,111;75,065;66,032;99,937;59,548;55,416;94,842;46,294;49,492;100,583;100,583;61,825;;84,271;65,894;68,545;69,306;67,759;139,990;82,798;87,906;65,409;49,090;38,205;65,184;90,213;96,593;133,289;86,275;65,890;70,669;67,278;68,302;57,894;53,531;60,844;69,290;74,552;67,700;65,824;75,449;358,411;91,363;77,640;80,216;75,434;77,979;75,691;78,160;76,044;77,877;76,747;68,634;106,592;114,242;121,539;78,631;60,405;57,005;54,125;53,582;76,071;92,763;60,557;
200301;Jan 03;74,721;68,873;68,396;68,693;70,913;64,608;72,072;63,605;68,666;69,383;60,170;80,803;72,202;70,961;72,739;59,573;81,453;76,397;77,144;98,451;47,845;132,652;133,815;137,843;101,510;68,864;126,638;57,717;72,323;72,638;71,630;74,281;55,243;55,730;54,650;38,759;42,658;33,766;51,242;47,114;82,454;79,605;80,812;76,701;104,000;97,014;98,851;84,566;88,731;77,703;71,708;80,877;67,252;71,054;90,059;88,143;93,457;73,553;79,951;66,358;51,865;68,140;99,158;81,984;82,237;138,411;64,652;79,925;67,341;60,623;68,400;45,991;57,235;63,157;47,175;52,438;90,133;40,302;94,104;101,684;330,514;343,027;1220,672;681,003;141,774;72,901;74,920;74,920;107,538;131,438;112,078;89,892;68,575;65,066;62,472;66,207;69,078;75,986;58,208;79,849;77,438;36,270;68,689;68,535;68,202;71,749;70,106;75,578;86,221;69,841;93,071;73,613;64,999;97,263;60,118;56,675;98,183;47,262;50,471;94,570;94,570;62,902;;83,484;66,036;68,620;69,204;67,774;134,136;80,195;84,509;65,408;49,632;38,208;66,594;90,059;96,951;131,807;85,712;65,687;70,848;67,873;69,118;58,591;52,217;62,343;69,475;74,653;67,910;66,257;74,477;352,323;90,603;77,063;79,468;74,936;77,382;75,144;77,554;75,505;77,309;76,203;68,639;104,641;112,326;117,940;78,499;60,676;57,302;54,535;53,840;75,567;91,460;60,148;
200302;Feb 03;74,989;69,324;68,875;69,266;71,053;64,343;72,211;64,001;69,402;70,673;60,680;81,082;72,431;71,411;72,900;59,616;81,547;76,540;77,441;98,019;47,864;134,265;135,463;139,614;102,212;68,984;128,046;57,807;72,269;72,737;71,687;74,442;55,243;55,730;54,650;39,003;42,658;33,766;60,237;47,144;82,983;80,028;81,460;76,518;106,845;97,086;98,911;84,720;89,517;77,685;71,690;80,835;67,250;71,307;90,408;88,364;93,905;74,121;80,973;66,366;51,894;68,483;99,122;81,554;82,210;138,463;64,990;79,949;68,160;60,599;68,439;46,634;57,301;63,223;49,942;51,645;90,175;40,302;94,150;101,871;330,327;344,155;1223,216;658,216;144,091;73,153;75,855;75,855;107,967;132,082;112,267;90,470;68,668;65,072;62,509;66,202;69,350;75,628;58,549;80,481;77,428;36,270;68,802;68,653;68,313;71,938;70,184;75,690;86,687;69,957;93,701;74,561;65,859;98,450;60,152;56,763;98,643;47,262;50,548;94,016;94,016;62,930;;83,953;66,352;68,993;69,754;68,654;135,789;80,668;85,111;65,445;50,087;38,209;67,792;90,408;96,922;132,229;86,462;65,769;70,832;67,977;69,134;58,785;52,564;62,332;69,553;74,674;68,005;66,288;74,337;352,076;91,061;77,314;79,704;75,186;77,613;75,382;77,787;75,786;77,604;76,485;68,966;105,209;112,427;119,162;78,833;61,035;57,795;55,102;53,925;75,845;92,006;60,102;
200303;Mar 03;75,255;69,565;69,066;69,533;71,108;64,107;72,233;64,030;69,571;71,044;61,173;81,087;73,053;70,924;73,865;59,607;81,498;76,643;77,444;97,650;47,872;135,237;136,410;140,549;103,586;69,167;129,184;57,831;72,233;72,883;71,818;74,611;55,243;55,730;54,650;39,051;42,658;33,766;62,002;47,178;84,238;82,875;84,813;78,006;107,908;96,964;98,744;84,908;90,440;77,274;71,314;79,716;67,378;71,382;90,713;88,951;94,016;73,822;80,241;66,603;51,964;69,107;99,086;81,921;82,354;137,800;66,255;79,975;70,583;60,579;70,861;46,823;57,075;63,249;50,731;53,354;90,243;40,302;94,224;101,663;326,943;339,492;1223,944;650,106;142,219;73,399;75,855;75,855;107,257;130,702;111,220;90,373;68,675;65,245;62,505;66,443;69,712;76,541;59,013;80,267;77,469;36,270;69,043;68,897;68,580;71,942;70,406;75,811;86,737;70,278;93,618;74,779;65,970;98,980;60,274;56,846;98,643;47,262;50,696;94,271;94,271;62,986;;84,336;66,510;69,311;69,898;68,870;136,782;81,780;86,526;65,531;50,996;38,210;70,185;90,713;96,893;131,595;86,491;65,927;70,836;68,060;69,269;58,742;52,873;62,832;69,755;74,777;68,236;66,486;74,470;348,309;90,880;77,523;79,924;75,454;77,821;75,580;78,000;76,069;77,908;76,769;69,148;105,555;113,147;119,436;78,838;61,434;58,410;55,836;53,974;76,122;92,508;60,166;
200304;Apr 03;75,502;69,808;69,351;70,075;71,086;63,354;72,401;63,687;69,718;72,286;61,300;80,858;72,977;70,053;74,034;60,284;82,144;77,697;77,982;98,027;48,528;135,096;136,322;140,488;102,970;69,486;128,707;58,167;72,860;72,956;71,576;75,151;57,745;57,914;57,392;38,701;42,713;33,878;46,363;46,888;83,087;80,672;82,174;76,976;105,741;96,614;98,332;84,986;89,812;77,261;71,669;80,527;67,428;71,731;90,788;88,679;94,339;74,081;80,634;66,697;52,529;70,181;99,303;81,961;82,389;138,559;66,137;79,792;70,100;60,785;70,988;50,303;57,311;64,052;63,254;63,863;90,160;40,302;94,134;101,565;323,764;335,903;1214,191;643,439;140,662;73,723;75,855;75,855;107,036;129,495;110,801;91,170;69,161;65,795;62,830;67,080;70,033;77,017;59,442;80,296;77,102;36,270;69,276;69,144;68,831;72,150;70,543;75,913;86,736;70,740;93,390;75,228;66,604;98,862;60,506;57,700;99,567;47,830;51,655;93,835;93,835;63,105;;84,243;66,900;69,484;70,230;69,487;136,628;80,891;85,203;66,105;50,593;38,283;68,998;90,788;97,066;131,196;86,516;66,476;71,595;69,684;69,322;59,215;54,877;63,021;69,962;74,587;68,559;67,014;74,489;344,756;90,910;77,829;80,209;75,690;78,117;75,874;78,304;76,288;78,141;77,022;69,306;105,211;112,407;118,907;79,147;61,569;58,290;55,694;54,132;76,349;92,143;60,242;
200305;May 03;75,528;70,201;69,778;70,169;71,439;64,385;72,135;64,264;73,539;72,016;61,679;81,503;73,111;70,273;74,141;60,448;82,467;77,442;78,123;99,512;48,620;135,239;136,363;140,576;102,502;69,371;129,507;58,183;72,837;72,976;71,490;75,328;57,745;57,914;57,392;38,757;42,821;34,070;43,618;46,425;84,136;82,529;83,490;80,307;108,143;96,558;98,227;85,266;90,279;77,490;71,662;79,917;67,839;71,954;91,114;89,537;94,296;74,119;80,630;66,788;52,745;69,588;99,553;80,127;82,788;138,929;65,227;80,411;67,488;61,100;71,156;49,518;58,086;64,391;58,356;65,509;90,239;41,856;94,068;101,079;318,215;334,191;1204,839;620,200;137,962;73,800;76,208;76,208;106,650;129,725;110,817;88,250;69,541;65,459;62,804;66,625;69,930;76,274;59,799;79,954;77,177;36,270;69,523;69,396;69,075;72,489;70,752;75,977;86,234;71,230;92,408;74,955;66,314;98,649;60,930;57,780;99,457;47,830;51,816;94,028;94,028;63,423;;84,235;67,218;69,612;70,957;70,517;136,778;81,760;86,346;66,049;49,684;38,416;66,380;91,114;97,355;130,290;85,801;66,531;71,636;69,766;69,716;59,376;54,574;63,305;70,090;74,708;68,690;66,818;74,804;338,630;90,741;77,938;80,269;75,686;78,197;75,985;78,377;76,305;78,168;77,036;69,502;105,280;112,829;119,013;78,784;61,494;58,010;55,282;54,293;76,371;91,951;60,430;
200306;Jun 03;75,408;69,815;69,372;69,587;71,029;63,407;72,328;64,293;73,871;70,397;61,943;81,101;72,878;70,581;73,741;60,504;82,409;76,719;77,984;100,499;48,719;134,111;135,194;139,279;102,437;69,418;128,628;58,252;72,844;73,062;71,447;75,605;57,745;57,914;57,392;38,894;42,937;34,294;42,811;46,318;83,648;81,654;83,267;77,662;107,019;96,276;97,885;85,394;90,465;77,677;71,521;79,217;68,081;72,072;90,935;89,190;94,232;74,390;81,049;66,878;53,003;69,532;99,500;78,250;82,914;138,879;65,044;80,301;66,715;61,437;71,280;49,651;57,828;64,473;59,155;64,763;89,533;41,856;93,300;100,718;315,611;329,601;1196,908;613,421;137,291;74,065;76,208;76,208;105,371;125,294;110,840;90,837;69,375;65,851;62,982;67,098;70,370;77,603;59,724;80,527;76,623;36,270;69,737;69,612;69,222;73,401;70,955;76,124;85,814;71,523;91,644;75,056;66,400;98,793;61,353;57,895;99,457;47,830;52,021;94,311;94,311;63,781;;83,850;66,979;69,496;70,230;69,535;135,617;81,299;85,757;66,021;49,494;38,579;65,606;90,935;97,296;129,529;85,361;66,652;71,690;69,902;69,945;59,639;54,772;63,597;70,223;74,420;68,947;67,185;75,162;335,719;90,325;77,825;80,186;75,591;78,112;75,886;78,300;76,175;78,019;76,895;69,316;104,733;112,324;117,976;78,754;61,271;57,613;54,887;54,423;76,242;91,492;60,656;
